,URI,cnt,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#subPropertyOf,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2000/01/rdf-schema#domain,http://www.w3.org/2000/01/rdf-schema#range,Domain,Literal?,Range,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://www.w3.org/2000/01/rdf-schema#type,http://www.w3.org/2000/01/rdf-schema#isDescribedUsing,http://www.w3.org/2002/07/owl#inverseOf,http://www.w3.org/2002/07/owl#equivalentProperty,http://www.openlinksw.com/schemas/virtrdf#loadAs,http://www.openlinksw.com/schemas/virtrdf#item,http://www.w3.org/2000/01/rdf-schema#subClassOf
224,https://w3id.org/dingo#finances,47930,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,finances,https://w3id.org/dingo#Grant,https://w3id.org/dingo#Project,https://w3id.org/dingo#Grant,False,https://w3id.org/dingo#Project,The relation between the Grant (subject) and the Project (object).,https://w3id.org/dingo#,,,https://w3id.org/dingo#funded_by,,,,
225,https://w3id.org/dingo#funded_by,47930,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,funded_by,https://w3id.org/dingo#Project,https://w3id.org/dingo#Grant,https://w3id.org/dingo#Project,False,https://w3id.org/dingo#Grant,The relation between the Grant (subject) and the Project (object).,https://w3id.org/dingo#,,,https://w3id.org/dingo#finances,,,,
226,https://w3id.org/dingo#hasPart,244300,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,hasPart,http://www.w3.org/2000/01/rdf-schema#Resource,http://www.w3.org/2000/01/rdf-schema#Resource,"['https://w3id.org/dingo#Grant', 'https://w3id.org/dingo#FundingScheme']",False,"['https://w3id.org/dingo#FundingScheme', 'https://w3id.org/dingo#GrantShare']",The relation between a superset and its direct subset(s). Indicates an item that is a part (also in generalised sense) of the subject item.,https://w3id.org/dingo#,,,https://w3id.org/dingo#isPartOf,,,,
227,https://w3id.org/dingo#headquarters_location,49160,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,headquarters_location,https://w3id.org/dingo#Organisation,http://schema.org/PostalAddress,"['https://w3id.org/dingo#ResearchPerformingOrganisation', 'https://w3id.org/dingo#Organisation', 'https://w3id.org/dingo#ForProfitOrganisation', 'https://w3id.org/dingo#EducationOrganisation', 'https://w3id.org/dingo#GovernmentalOrganisation']",False,http://schema.org/PostalAddress,Address of the headquarters of the organisation.,https://w3id.org/dingo#,,,,http://www.wikidata.org/prop/P159,,,
228,https://w3id.org/dingo#legalName,50290,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,legalName,https://w3id.org/dingo#Organisation,http://www.w3.org/2001/XMLSchema#string,"['https://w3id.org/dingo#ResearchPerformingOrganisation', 'https://w3id.org/dingo#Organisation', 'https://w3id.org/dingo#ForProfitOrganisation', 'https://w3id.org/dingo#EducationOrganisation', 'https://w3id.org/dingo#GovernmentalOrganisation', 'https://w3id.org/dingo#FundingScheme']",True,,"The official name of the organization, for example the registered company name.",https://w3id.org/dingo#,,,,http://schema.org/legalName,,,
229,https://w3id.org/dingo#participant,243979,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,participant,https://w3id.org/dingo#Project,https://w3id.org/dingo#Role,https://w3id.org/dingo#Project,False,https://w3id.org/dingo#OrganisationRole,The relation between the Project (subject) and a (one of the) person(s) or organisation(s) contributing to or taking part in it identified by his/her/its role.,https://w3id.org/dingo#,,,https://w3id.org/dingo#participant_of,http://www.wikidata.org/prop/P710,,,
230,https://w3id.org/dingo#recipient,243979,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recipient,nodeID://b1609135,nodeID://b1609139,https://w3id.org/dingo#GrantShare,False,"['https://w3id.org/dingo#ResearchPerformingOrganisation', 'https://w3id.org/dingo#Organisation', 'https://w3id.org/dingo#ForProfitOrganisation', 'https://w3id.org/dingo#EducationOrganisation', 'https://w3id.org/dingo#GovernmentalOrganisation']",The receiver of a GrantPayment or receiver/beneficiary of a GrantShare.,https://w3id.org/dingo#,,,https://w3id.org/dingo#beneficiary_of,,,,
231,https://w3id.org/dingo#role_label,487958,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,role_label,https://w3id.org/dingo#Role,http://www.w3.org/2001/XMLSchema#string,https://w3id.org/dingo#OrganisationRole,True,,Label (name) of a Role.,https://w3id.org/dingo#,,,,http://schema.org/roleName,,,
232,https://w3id.org/dingo#takes_role,487958,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,takes_role,nodeID://b1609157,https://w3id.org/dingo#Role,"['https://w3id.org/dingo#ResearchPerformingOrganisation', 'https://w3id.org/dingo#Organisation', 'https://w3id.org/dingo#ForProfitOrganisation', 'https://w3id.org/dingo#EducationOrganisation', 'https://w3id.org/dingo#GovernmentalOrganisation']",False,https://w3id.org/dingo#OrganisationRole,The role (object) assumed or assigned to a person or organisation or entity (subject).,https://w3id.org/dingo#,,,https://w3id.org/dingo#entity_taking_role,,,,
233,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,53514566,,,,,,"['http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat', 'http://www.openlinksw.com/schemas/virtrdf#QuadStorage', 'http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMap', 'http://www.openlinksw.com/schemas/virtrdf#QuadMap', 'http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat', 'http://www.openlinksw.com/schemas/virtrdf#QuadMapValue', 'http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapATable', 'http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapColumn', 'http://www.openlinksw.com/schemas/virtrdf#QuadMapColumn', 'http://www.openlinksw.com/schemas/virtrdf#QuadMapFText', 'http://www.openlinksw.com/schemas/virtrdf#QuadMapATable', 'http://www.openlinksw.com/schemas/virtrdf#array-of-string', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#Property', 'http://www.w3.org/2000/01/rdf-schema#Class', 'http://www.w3.org/ns/sparql-service-description#Service', 'http://www.w3.org/2002/07/owl#AnnotationProperty', 'http://www.w3.org/2002/07/owl#Class', 'http://www.w3.org/2002/07/owl#Ontology', 'http://www.w3.org/2002/07/owl#OntologyProperty', 'http://lod.openaire.eu/vocab/ResultEntity', 'http://lod.openaire.eu/vocab/ProjectEntity', 'http://lod.openaire.eu/vocab/OrganizationEntity', 'http://lod.openaire.eu/vocab/DatasourceEntity', 'https://w3id.org/dingo#ResearchPerformingOrganisation', 'https://w3id.org/dingo#Organisation', 'https://w3id.org/dingo#ForProfitOrganisation', 'https://w3id.org/dingo#EducationOrganisation', 'https://w3id.org/dingo#OrganisationRole', 'https://w3id.org/dingo#Project', 'http://schema.org/MonetaryAmount', 'https://w3id.org/dingo#FundingScheme', 'https://w3id.org/dingo#Grant', 'https://w3id.org/dingo#GrantShare', 'http://schema.org/PostalAddress', 'http://www.w3.org/2002/07/owl#InverseFunctionalProperty', 'http://purl.org/goodrelations/v1#BusinessEntity', 'http://purl.org/goodrelations/v1#Offering', 'http://purl.org/goodrelations/v1#LocationOfSalesOrServiceProvisioning', 'http://purl.org/goodrelations/v1#ActualProductOrServicesInstance', 'http://purl.org/goodrelations/v1#ProductOrServiceSomeInstancePlaceholder', 'http://purl.org/goodrelations/v1#PriceSpecification', 'http://purl.org/goodrelations/v1#TypeAndQuantityNode', 'http://purl.org/goodrelations/v1#ProductOrServicesSomeInstancesPlaceholder', 'http://www.ebusiness-unibw.org/ontologies/eclass/5.1.4/#C_AKJ315005-tax', 'http://purl.org/goodrelations/v1#Manufacturer', 'http://www.ebusiness-unibw.org/ontologies/eclass/5.1.4/#C_AAB316003-tax', 'http://www.ebusiness-unibw.org/ontologies/eclass/5.1.4/#C_AKE112003-tax', 'http://www.w3.org/2002/07/owl#inverseFunctionalProperty', 'https://w3id.org/dingo#GovernmentalOrganisation', 'http://www.w3.org/2001/vcard-rdf/3.0#work', 'http://www.w3.org/2001/vcard-rdf/3.0#voice', 'http://www.w3.org/2001/vcard-rdf/3.0#internet', 'http://xmlns.com/foaf/0.1/Person']",False,http://www.w3.org/2000/01/rdf-schema#Class,,,,,,,,,
234,http://www.openlinksw.com/schemas/virtrdf#version,2,,,,,,http://www.w3.org/2002/07/owl#Ontology,True,,,,,,,,http://www.openlinksw.com/schemas/virtrdf#jsoTriple,,
235,http://www.openlinksw.com/schemas/virtrdf#loadAs,8,,,,,,,False,,,,,,,,http://www.openlinksw.com/schemas/virtrdf#jsoTriple,http://www.openlinksw.com/schemas/virtrdf#jsoTriple,
236,http://www.openlinksw.com/schemas/virtrdf#item,139,,,,,,,False,"['http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat', 'http://www.openlinksw.com/schemas/virtrdf#QuadStorage', 'http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMap', 'http://www.openlinksw.com/schemas/virtrdf#QuadMap']",,,,,,,,,
237,http://www.openlinksw.com/schemas/virtrdf#isSpecialPredicate,5,,,,,,,False,,,,,,,,http://www.openlinksw.com/schemas/virtrdf#jsoTriple,,
238,http://www.openlinksw.com/schemas/virtrdf#isGcResistantType,2,,,,,,,True,,,,,,,,http://www.openlinksw.com/schemas/virtrdf#jsoTriple,,
239,http://www.openlinksw.com/schemas/virtrdf#qmfName,130,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
240,http://www.openlinksw.com/schemas/virtrdf#qmfShortTmpl,31,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
241,http://www.openlinksw.com/schemas/virtrdf#qmfLongTmpl,45,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
242,http://www.openlinksw.com/schemas/virtrdf#qmfSqlvalTmpl,53,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
243,http://www.openlinksw.com/schemas/virtrdf#qmfBoolTmpl,42,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
244,http://www.openlinksw.com/schemas/virtrdf#qmfIsrefOfShortTmpl,31,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
245,http://www.openlinksw.com/schemas/virtrdf#qmfIsuriOfShortTmpl,31,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
246,http://www.openlinksw.com/schemas/virtrdf#qmfIsblankOfShortTmpl,31,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
247,http://www.openlinksw.com/schemas/virtrdf#qmfIslitOfShortTmpl,31,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
248,http://www.openlinksw.com/schemas/virtrdf#qmf01uriOfShortTmpl,2,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
249,http://www.openlinksw.com/schemas/virtrdf#qmf01blankOfShortTmpl,2,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
250,http://www.openlinksw.com/schemas/virtrdf#qmfLongOfShortTmpl,45,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
251,http://www.openlinksw.com/schemas/virtrdf#qmfSqlvalOfShortTmpl,53,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
252,http://www.openlinksw.com/schemas/virtrdf#qmfDatatypeOfShortTmpl,31,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
253,http://www.openlinksw.com/schemas/virtrdf#qmfLanguageOfShortTmpl,31,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
254,http://www.openlinksw.com/schemas/virtrdf#qmfBoolOfShortTmpl,47,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
255,http://www.openlinksw.com/schemas/virtrdf#qmfIidOfShortTmpl,57,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
256,http://www.openlinksw.com/schemas/virtrdf#qmfUriOfShortTmpl,45,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
257,http://www.openlinksw.com/schemas/virtrdf#qmfStrsqlvalOfShortTmpl,53,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
258,http://www.openlinksw.com/schemas/virtrdf#qmfShortOfTypedsqlvalTmpl,31,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
259,http://www.openlinksw.com/schemas/virtrdf#qmfShortOfSqlvalTmpl,31,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
260,http://www.openlinksw.com/schemas/virtrdf#qmfShortOfLongTmpl,31,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
261,http://www.openlinksw.com/schemas/virtrdf#qmfShortOfUriTmpl,31,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
262,http://www.openlinksw.com/schemas/virtrdf#qmfIsBijection,47,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
263,http://www.openlinksw.com/schemas/virtrdf#qmfMapsOnlyNullToNull,40,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
264,http://www.openlinksw.com/schemas/virtrdf#qmfIsStable,47,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
265,http://www.openlinksw.com/schemas/virtrdf#qmfIsSubformatOfLong,8,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
266,http://www.openlinksw.com/schemas/virtrdf#qmfIsSubformatOfLongWhenRef,4,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
267,http://www.openlinksw.com/schemas/virtrdf#qmfCmpFuncName,39,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
268,http://www.openlinksw.com/schemas/virtrdf#qmfTypeminTmpl,39,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
269,http://www.openlinksw.com/schemas/virtrdf#qmfTypemaxTmpl,39,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
270,http://www.openlinksw.com/schemas/virtrdf#qmfColumnCount,31,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
271,http://www.openlinksw.com/schemas/virtrdf#qmfOkForAnySqlvalue,31,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
272,http://www.openlinksw.com/schemas/virtrdf#qmfValRange-rvrRestrictions,172,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,False,,,,,,,,,,
273,http://www.openlinksw.com/schemas/virtrdf#qmfUriIdOffset,39,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
274,http://www.openlinksw.com/schemas/virtrdf#qmfSuperFormats,98,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,False,http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat,,,,,,,,,
275,http://www.w3.org/1999/02/22-rdf-syntax-ns#_1,66,,,,,,"['http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat', 'http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapATable', 'http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapColumn']",False,"['http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat', 'http://www.openlinksw.com/schemas/virtrdf#QuadMapColumn', 'http://www.openlinksw.com/schemas/virtrdf#QuadMapATable']",,,,,,,,,
276,http://www.w3.org/1999/02/22-rdf-syntax-ns#_2,13,,,,,,http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat,False,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,,,,,,,,,
277,http://www.w3.org/1999/02/22-rdf-syntax-ns#_3,10,,,,,,http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat,False,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,,,,,,,,,
278,http://www.openlinksw.com/schemas/virtrdf#inheritFrom,99,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,False,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,,,,,,,,,
279,http://www.openlinksw.com/schemas/virtrdf#noInherit,56,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,False,,,,,,,,,,
280,http://www.w3.org/1999/02/22-rdf-syntax-ns#_4,3,,,,,,http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat,False,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,,,,,,,,,
281,http://www.w3.org/1999/02/22-rdf-syntax-ns#_5,3,,,,,,http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat,False,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,,,,,,,,,
282,http://www.openlinksw.com/schemas/virtrdf#qmfSparqlEbvTmpl,29,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
283,http://www.openlinksw.com/schemas/virtrdf#qmfSparqlEbvOfShortTmpl,37,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
284,http://www.openlinksw.com/schemas/virtrdf#qmfExistingShortOfTypedsqlvalTmpl,2,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
285,http://www.openlinksw.com/schemas/virtrdf#qmfExistingShortOfSqlvalTmpl,2,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
286,http://www.openlinksw.com/schemas/virtrdf#qmfExistingShortOfLongTmpl,2,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
287,http://www.openlinksw.com/schemas/virtrdf#qmfExistingShortOfUriTmpl,2,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
288,http://www.openlinksw.com/schemas/virtrdf#qmfIsSubformatOfLongWhenEqToSql,2,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
289,http://www.openlinksw.com/schemas/virtrdf#qmfWrapDistinct,2,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
290,http://www.openlinksw.com/schemas/virtrdf#qmfSubFormatForRefs,2,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,False,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,,,,,,,,,
291,http://www.openlinksw.com/schemas/virtrdf#qmfIsnumericOfShortTmpl,19,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
292,http://www.openlinksw.com/schemas/virtrdf#qmfShortOfNiceSqlvalTmpl,6,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
293,http://www.openlinksw.com/schemas/virtrdf#qmfDtpOfNiceSqlval,6,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
294,http://www.openlinksw.com/schemas/virtrdf#qmfHasCheapSqlval,22,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
295,http://www.openlinksw.com/schemas/virtrdf#qmfDatatypeTmpl,2,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
296,http://www.openlinksw.com/schemas/virtrdf#qmfLanguageTmpl,4,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
297,http://www.openlinksw.com/schemas/virtrdf#qmfValRange-rvrDatatype,7,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
298,http://www.openlinksw.com/schemas/virtrdf#qmfCustomString1,12,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
299,http://www.openlinksw.com/schemas/virtrdf#qmfValRange-rvrLanguage,1,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,True,,,,,,,,,,
300,http://www.openlinksw.com/schemas/virtrdf#qmGraphMap,2,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMap,False,http://www.openlinksw.com/schemas/virtrdf#QuadMapValue,,,,,,,,,
301,http://www.openlinksw.com/schemas/virtrdf#qmSubjectMap,2,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMap,False,http://www.openlinksw.com/schemas/virtrdf#QuadMapValue,,,,,,,,,
302,http://www.openlinksw.com/schemas/virtrdf#qmPredicateMap,2,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMap,False,http://www.openlinksw.com/schemas/virtrdf#QuadMapValue,,,,,,,,,
303,http://www.openlinksw.com/schemas/virtrdf#qmObjectMap,2,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMap,False,http://www.openlinksw.com/schemas/virtrdf#QuadMapValue,,,,,,,,,
304,http://www.openlinksw.com/schemas/virtrdf#qmTableName,2,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMap,True,,,,,,,,,,
305,http://www.openlinksw.com/schemas/virtrdf#qmMatchingFlags,2,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMap,False,,,,,,,,,,
306,http://www.openlinksw.com/schemas/virtrdf#qmvTableName,8,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapValue,True,,,,,,,,,,
307,http://www.openlinksw.com/schemas/virtrdf#qmvATables,8,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapValue,False,http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapATable,,,,,,,,,
308,http://www.openlinksw.com/schemas/virtrdf#qmvColumns,8,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapValue,False,http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapColumn,,,,,,,,,
309,http://www.openlinksw.com/schemas/virtrdf#qmvFormat,8,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapValue,False,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat,,,,,,,,,
310,http://www.openlinksw.com/schemas/virtrdf#qmvColumnsFormKey,8,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapValue,True,,,,,,,,,,
311,http://www.openlinksw.com/schemas/virtrdf#qmvcAlias,8,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapColumn,True,,,,,,,,,,
312,http://www.openlinksw.com/schemas/virtrdf#qmvcColumnName,8,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapColumn,True,,,,,,,,,,
313,http://www.openlinksw.com/schemas/virtrdf#qmvFText,2,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapValue,False,http://www.openlinksw.com/schemas/virtrdf#QuadMapFText,,,,,,,,,
314,http://www.openlinksw.com/schemas/virtrdf#qmvGeo,2,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapValue,False,http://www.openlinksw.com/schemas/virtrdf#QuadMapFText,,,,,,,,,
315,http://www.openlinksw.com/schemas/virtrdf#qmvaAlias,2,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapATable,True,,,,,,,,,,
316,http://www.openlinksw.com/schemas/virtrdf#qmvaTableName,2,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapATable,True,,,,,,,,,,
317,http://www.openlinksw.com/schemas/virtrdf#qmvftColumnName,4,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFText,True,,,,,,,,,,
318,http://www.openlinksw.com/schemas/virtrdf#qmvftXmlIndex,3,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFText,True,,,,,,,,,,
319,http://www.openlinksw.com/schemas/virtrdf#qmvftAlias,2,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFText,True,,,,,,,,,,
320,http://www.openlinksw.com/schemas/virtrdf#qmvftConds,2,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFText,False,http://www.openlinksw.com/schemas/virtrdf#array-of-string,,,,,,,,,
321,http://www.openlinksw.com/schemas/virtrdf#qmvftTableName,2,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadMapFText,True,,,,,,,,,,
322,http://www.openlinksw.com/schemas/virtrdf#qsUserMaps,3,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadStorage,False,http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMap,,,,,,,,,
323,http://www.openlinksw.com/schemas/virtrdf#qsDefaultMap,2,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadStorage,False,http://www.openlinksw.com/schemas/virtrdf#QuadMap,,,,,,,,,
324,http://www.openlinksw.com/schemas/virtrdf#qsMatchingFlags,2,,,,,,http://www.openlinksw.com/schemas/virtrdf#QuadStorage,False,,,,,,,,,,
325,http://www.w3.org/2000/01/rdf-schema#subPropertyOf,454,,,,,,"['http://www.w3.org/1999/02/22-rdf-syntax-ns#Property', 'http://www.w3.org/2002/07/owl#AnnotationProperty', 'http://www.w3.org/2002/07/owl#InverseFunctionalProperty', 'http://www.w3.org/2000/01/rdf-schema#Class']",False,"['http://www.w3.org/2002/07/owl#AnnotationProperty', 'http://www.w3.org/1999/02/22-rdf-syntax-ns#Property', 'http://www.w3.org/2000/01/rdf-schema#Class', 'http://www.w3.org/2002/07/owl#inverseFunctionalProperty']",,,,,,,,,
326,http://purl.org/dc/terms/created,1168,,,,,,,True,,,,,,,,,,
327,http://purl.org/dc/terms/modified,1169,,,,,,http://www.w3.org/2002/07/owl#Ontology,True,,,,,,,,,,
328,http://www.openlinksw.com/schemas/DAV#ownerUser,1168,,,,,,,False,,,,,,,,,,
329,http://purl.org/dc/terms/extent,1137,,,,,,,True,,,,,,,,,,
330,http://www.w3.org/2000/01/rdf-schema#label,558,http://www.w3.org/2002/07/owl#AnnotationProperty,"['http://b3s.openlinksw.com/label', 'http://www.openlinksw.com/schemas/virtrdf#label', 'http://www.openlinksw.com/schemas/virtrdf#label']",,,,"['http://www.w3.org/1999/02/22-rdf-syntax-ns#Property', 'http://www.w3.org/2000/01/rdf-schema#Class', 'http://www.w3.org/2002/07/owl#Class', 'http://www.w3.org/2002/07/owl#OntologyProperty', 'http://www.w3.org/2002/07/owl#AnnotationProperty', 'http://www.w3.org/2002/07/owl#Ontology', 'http://purl.org/goodrelations/v1#LocationOfSalesOrServiceProvisioning', 'http://purl.org/goodrelations/v1#ActualProductOrServicesInstance', 'http://purl.org/goodrelations/v1#ProductOrServiceSomeInstancePlaceholder', 'http://purl.org/goodrelations/v1#PriceSpecification', 'https://w3id.org/dingo#FundingScheme']",True,,,,,,,,,,
331,http://www.w3.org/1999/02/22-rdf-syntax-ns#first,35,,,,,,,False,"['http://www.w3.org/2002/07/owl#Class', 'http://www.w3.org/2000/01/rdf-schema#Class']",,,,,,,,,
332,http://www.w3.org/1999/02/22-rdf-syntax-ns#rest,35,,,,,,,False,,,,,,,,,,
